Date,EOG,HAL,PXD,SLB,WLL,XES,XOP,EOG-RET,HAL-RET,PXD-RET,SLB-RET,WLL-RET,XES-RET,XOP-RET
41513.00,78.14,48.13,171.10,81.17,50.61,40.06,61.95,-0.005219,-0.006400,-0.010754,-0.008913,-0.004720,-0.015967,-0.007847
41512.00,78.56,48.44,172.96,81.90,50.85,40.71,62.44,0.003129,-0.005543,0.004414,0.002816,0.005139,-0.001472,0.002247
41509.00,78.31,48.71,172.20,81.67,50.59,40.77,62.30,0.014378,0.018611,0.010919,-0.006569,0.006967,0.005673,0.009561
41508.00,77.20,47.82,170.34,82.21,50.24,40.54,61.71,0.016860,0.017880,0.021345,0.026983,0.030142,0.020131,0.021351
41507.00,75.92,46.98,166.78,80.05,48.77,39.74,60.42,-0.017980,-0.007814,-0.005130,-0.007070,-0.010148,-0.012671,-0.011291
41506.00,77.31,47.35,167.64,80.62,49.27,40.25,61.11,0.012640,0.015005,0.007694,0.002612,0.009838,0.010799,0.010250
41505.00,76.35,46.65,166.36,80.41,48.79,39.82,60.49,-0.018008,-0.006390,-0.023078,-0.018433,-0.016132,-0.013380,-0.020246
41502.00,77.75,46.95,170.29,81.92,49.59,40.36,61.74,-0.007025,0.005784,0.006740,-0.000854,-0.007406,-0.005421,-0.004354
41501.00,78.29,46.68,169.15,81.99,49.96,40.58,62.01,0.001215,-0.002990,-0.004766,-0.002069,0.004221,-0.005636,-0.004175
41500.00,78.20,46.82,169.96,82.16,49.75,40.81,62.27,-0.011628,0.005152,-0.023555,-0.000730,-0.008767,-0.003662,-0.005748
41499.00,79.12,46.58,174.06,82.22,50.19,40.96,62.63,-0.003275,0.012169,-0.000746,0.024548,-0.010450,0.003184,-0.002866
41498.00,79.38,46.02,174.19,80.25,50.72,40.83,62.81,-0.000504,-0.000217,-0.008143,-0.002982,-0.005685,-0.000979,-0.004754
41495.00,79.42,46.03,175.62,80.49,51.01,40.87,63.11,0.001640,-0.002384,-0.004140,-0.009110,-0.000784,0.000245,-0.000633
41494.00,79.29,46.14,176.35,81.23,51.05,40.86,63.15,0.015107,0.013398,0.003871,0.002221,-0.001565,0.005661,0.006535
41493.00,78.11,45.53,175.67,81.05,51.13,40.63,62.74,0.019580,-0.006979,-0.005660,-0.014230,-0.010834,0.000246,-0.013987
41492.00,76.61,45.85,176.67,82.22,51.69,40.62,63.63,-0.006226,-0.004343,-0.018936,-0.008083,-0.014302,-0.020969,-0.008878
41491.00,77.09,46.05,180.08,82.89,52.44,41.49,64.20,0.007515,-0.005400,-0.006236,0.000000,-0.005311,-0.002165,0.005639
41488.00,76.51,46.30,181.21,82.89,52.72,41.58,63.84,0.006313,-0.002370,0.040540,-0.007900,-0.011809,0.004833,-0.004367
41487.00,76.04,46.41,174.15,83.55,53.35,41.38,64.12,0.045226,0.026997,0.125291,0.027296,0.036526,0.022233,0.028388
41486.00,72.75,45.19,154.76,81.33,51.47,40.48,62.35,0.009646,-0.000884,0.009326,-0.001228,0.009216,0.003719,0.008573
41485.00,72.05,45.23,153.33,81.43,51.00,40.33,61.82,-0.004215,-0.006589,-0.010072,0.003450,0.004926,-0.003705,0.000809
41484.00,72.36,45.53,154.89,81.15,50.75,40.48,61.77,-0.007067,-0.009787,0.000711,-0.009279,-0.005487,-0.012924,-0.004833
41481.00,72.87,45.98,154.78,81.91,51.03,41.01,62.07,-0.011061,0.036987,0.000129,-0.007993,0.011697,-0.014183,-0.004970
41480.00,73.68,44.34,154.76,82.57,50.44,41.60,62.38,0.022905,-0.010709,0.011503,-0.003380,0.013462,0.006046,0.012991
41479.00,72.04,44.82,153.00,82.85,49.77,41.35,61.58,-0.030745,-0.016674,-0.013540,-0.008616,-0.010537,-0.019678,-0.019895
41478.00,74.32,45.58,155.10,83.57,50.30,42.18,62.83,-0.005686,0.011091,-0.004876,-0.002864,-0.000397,-0.003779,0.002393
41477.00,74.75,45.08,155.86,83.81,50.32,42.34,62.68,0.005516,-0.016365,-0.012544,0.012932,-0.018529,-0.001862,-0.003022
41474.00,74.33,45.83,157.84,82.74,51.27,42.42,62.87,0.011361,0.024363,0.010305,0.054281,0.014645,0.009495,0.009879
41473.00,73.50,44.74,156.23,78.48,50.53,42.02,62.26,0.008023,0.013593,0.018382,0.011210,0.023496,0.015466,0.016574
41472.00,72.92,44.14,153.41,77.61,49.37,41.38,61.24,0.008785,0.011689,0.005374,0.014245,0.013134,0.005345,0.009562
41471.00,72.28,43.63,152.59,76.52,48.73,41.16,60.66,0.007106,-0.010882,0.000525,-0.006492,0.007651,-0.008432,-0.002631
41470.00,71.77,44.11,152.51,77.02,48.36,41.51,60.82,-0.008085,-0.011873,-0.005996,0.002343,-0.003092,-0.001684,-0.007020
41467.00,72.36,44.64,153.43,76.84,48.51,41.58,61.25,0.008081,0.010412,-0.000130,0.002740,-0.009191,0.004591,-0.001467
41466.00,71.78,44.18,153.45,76.63,48.96,41.39,61.34,0.008997,0.001133,0.009008,0.005907,0.007822,0.004368,0.011210
41465.00,71.14,44.13,152.08,76.18,48.58,41.21,60.66,0.000352,-0.004062,-0.009186,-0.004703,-0.005120,-0.007944,-0.002303
41464.00,71.11,44.31,153.49,76.54,48.83,41.54,60.80,0.017602,0.008880,0.019190,0.023399,0.014333,0.012677,0.011311
41463.00,69.88,43.92,150.60,74.79,48.14,41.02,60.12,-0.004558,0.004804,-0.012783,0.009448,-0.020549,0.009350,0.002836
41460.00,70.20,43.71,152.55,74.09,49.15,40.64,59.95,0.016066,0.024853,0.025546,0.014792,0.015706,0.021619,0.015757
41459.00,69.09,42.65,148.75,73.01,48.39,39.78,59.02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41458.00,69.09,42.65,148.75,73.01,48.39,39.78,59.02,0.002176,-0.003272,-0.007672,0.005509,0.012767,-0.000503,0.005451
41457.00,68.94,42.79,149.90,72.61,47.78,39.80,58.70,0.018993,0.008009,0.007867,-0.002336,0.016380,0.006830,0.001365
41456.00,67.65,42.45,148.73,72.78,47.01,39.53,58.62,0.027567,0.017498,0.027496,0.015629,0.019961,0.009448,0.007563
41453.00,65.84,41.72,144.75,71.66,46.09,39.16,58.18,0.005114,-0.002868,-0.013360,-0.003754,0.031327,-0.002293,-0.003084
41452.00,65.50,41.84,146.71,71.93,44.69,39.25,58.36,-0.006371,0.008922,-0.003126,0.001671,0.000672,0.002810,-0.001198
41451.00,65.93,41.47,147.17,71.81,44.66,39.14,58.43,0.013062,0.007776,-0.005675,-0.003884,-0.012821,0.003075,0.001886
41450.00,65.07,41.15,148.01,72.09,45.24,39.02,58.32,0.021505,0.004884,0.019072,0.011931,0.006676,0.014297,0.019046
41449.00,63.71,40.95,145.24,71.24,44.94,38.47,57.23,-0.022929,-0.020101,0.004357,-0.021832,-0.023680,-0.012070,-0.015652
41446.00,65.20,41.79,144.61,72.83,46.03,38.94,58.14,-0.004504,-0.000239,-0.011484,0.009565,-0.003895,-0.005872,-0.004810
41445.00,65.50,41.80,146.29,72.14,46.21,39.17,58.42,-0.033926,-0.029036,-0.044231,-0.017166,-0.048198,-0.026591,-0.041965
41444.00,67.79,43.05,153.06,73.40,48.55,40.24,60.98,0.004222,-0.023145,-0.010281,-0.010248,-0.002261,-0.010816,-0.006517
41443.00,67.51,44.07,154.65,74.16,48.66,40.68,61.38,0.012675,0.010316,0.015297,0.014501,-0.003482,0.008178,0.008710
41442.00,66.67,43.62,152.32,73.10,48.83,40.35,60.85,0.012069,0.016073,0.038876,0.020950,0.015810,0.021260,0.018751
41439.00,65.87,42.93,146.62,71.60,48.07,39.51,59.73,-0.011925,-0.003482,-0.002246,-0.011869,-0.013342,-0.008283,-0.013380
41438.00,66.67,43.08,146.95,72.46,48.72,39.84,60.54,0.028543,0.035328,0.028485,0.021283,0.023960,0.021800,0.018335
41437.00,64.82,41.61,142.88,70.95,47.58,38.99,59.45,0.004028,-0.010228,-0.001747,-0.006859,0.006132,-0.009400,-0.009992
41436.00,64.56,42.04,143.13,71.44,47.29,39.36,60.05,-0.019070,-0.018216,-0.016694,-0.025375,-0.010669,-0.016492,-0.021190
41435.00,65.81,42.82,145.56,73.30,47.80,40.02,61.35,-0.007989,-0.007878,0.008802,-0.008522,0.018321,-0.006208,-0.001140
41432.00,66.34,43.16,144.29,73.93,46.94,40.27,61.42,0.015615,0.019126,0.015984,0.008595,0.016898,0.011301,0.016383
41431.00,65.32,42.35,142.02,73.30,46.16,39.82,60.43,0.016495,0.014128,0.029130,0.015517,0.013614,0.010660,0.009354
41430.00,64.26,41.76,138.00,72.18,45.54,39.40,59.87,-0.027542,-0.005478,-0.014286,-0.009197,-0.023166,-0.006054,-0.016428
41429.00,66.08,41.99,140.00,72.85,46.62,39.64,60.87,0.003112,-0.009436,-0.005894,-0.005461,-0.001713,-0.010484,-0.000985
41428.00,65.88,42.39,140.83,73.25,46.70,40.06,60.93,0.020527,0.012903,0.015503,0.003012,0.013675,0.006533,0.008925
41425.00,64.55,41.85,138.68,73.03,46.07,39.80,60.39,-0.027056,-0.018297,-0.040078,-0.023794,-0.035385,-0.017284,-0.021057
41424.00,66.35,42.63,144.47,74.81,47.76,40.50,61.69,-0.001054,-0.021574,-0.001244,-0.002267,0.016819,-0.005764,-0.003875
41423.00,66.42,43.57,144.65,74.98,46.97,40.73,61.93,0.013042,0.004612,-0.004062,-0.005570,0.023981,-0.005255,-0.000645
41422.00,65.56,43.37,145.24,75.40,45.87,40.95,61.97,0.002217,0.008136,0.028612,0.009912,0.006142,0.010862,0.015070
41421.00,65.42,43.02,141.20,74.66,45.59,40.51,61.05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41418.00,65.42,43.02,141.20,74.66,45.59,40.51,61.05,-0.004338,-0.011489,-0.019581,-0.009552,-0.004368,-0.003199,-0.004890
41417.00,65.70,43.52,144.02,75.38,45.79,40.64,61.35,0.003590,-0.011358,0.003414,-0.002646,-0.007370,-0.003189,0.000489
41416.00,65.46,44.02,143.53,75.58,46.13,40.77,61.32,-0.024948,-0.018068,0.032813,-0.019460,-0.014316,-0.019481,-0.014940
41415.00,67.14,44.83,138.97,77.08,46.80,41.58,62.25,-0.009808,-0.015807,-0.008419,-0.004392,-0.012241,-0.004072,-0.005750
41414.00,67.81,45.55,140.15,77.42,47.38,41.75,62.61,0.002662,0.006630,-0.014763,0.022181,0.018049,0.015074,0.022872
41411.00,67.63,45.25,142.25,75.74,46.54,41.13,61.21,0.015238,0.031927,0.026483,0.006244,0.027146,0.018826,0.022382
41410.00,66.61,43.85,138.58,75.27,45.31,40.37,59.87,-0.010914,-0.006345,-0.001801,-0.005418,-0.014786,-0.002224,-0.007460
41409.00,67.35,44.13,138.83,75.68,45.99,40.46,60.32,-0.014487,-0.001584,-0.008003,-0.015353,-0.006481,0.000000,-0.003469
41408.00,68.33,44.20,139.95,76.86,46.29,40.46,60.53,0.022520,0.014692,0.016192,-0.002336,0.012246,0.004968,0.021086
41407.00,66.83,43.56,137.72,77.04,45.73,40.26,59.28,0.000599,0.003918,0.004302,0.002864,-0.019931,-0.003219,-0.004367
41404.00,66.79,43.39,137.13,76.82,46.66,40.39,59.54,-0.018372,-0.003903,0.001168,-0.005566,-0.005117,-0.000495,0.000000
41403.00,68.04,43.56,136.97,77.25,46.90,40.41,59.54,-0.013198,-0.003204,-0.007967,-0.004382,-0.019444,-0.003698,-0.004348
41402.00,68.95,43.70,138.07,77.59,47.83,40.56,59.80,0.016287,0.006449,0.002032,0.009104,0.010991,0.006202,-0.002336
41401.00,67.85,43.42,137.79,76.89,47.31,40.31,59.94,0.076563,0.008360,0.031826,0.009585,0.016545,0.012560,0.013013
41400.00,63.02,43.06,133.54,76.16,46.54,39.81,59.17,0.016616,0.011986,0.030083,0.005811,0.025562,0.004796,0.008179
41397.00,61.99,42.55,129.64,75.72,45.38,39.62,58.69,0.036016,0.003538,0.026364,0.019798,0.050463,0.025097,0.027108
41396.00,59.83,42.40,126.31,74.25,43.20,38.65,57.14,0.007069,0.007605,0.061696,0.006234,0.016949,0.019520,0.018556
41395.00,59.42,42.08,118.97,73.79,42.48,37.91,56.10,-0.019231,-0.016133,-0.026671,-0.008599,-0.045393,-0.019146,-0.022137
41394.00,60.58,42.77,122.23,74.43,44.50,38.65,57.37,-0.006315,0.028867,0.010082,0.005403,-0.016792,0.015502,-0.007439
41393.00,60.97,41.57,121.01,74.03,45.26,38.06,57.80,0.023590,0.024649,0.024467,0.009408,0.014798,0.012503,0.015996
41390.00,59.56,40.57,118.12,73.34,44.60,37.59,56.89,-0.022485,-0.004417,0.005362,-0.001362,-0.020856,-0.004238,-0.008712
41389.00,60.93,40.75,117.49,73.44,45.55,37.75,57.39,0.016093,-0.004154,0.015296,0.003690,-0.004372,-0.012039,0.001571
41388.00,59.97,40.92,115.72,73.17,45.75,38.21,57.30,0.025043,0.030990,0.017050,0.017098,0.030405,0.015143,0.024861
41387.00,58.50,39.69,113.78,71.94,44.40,37.64,55.91,0.005155,0.010181,0.009493,0.009968,-0.002919,0.014009,0.009206
41386.00,58.20,39.29,112.71,71.23,44.53,37.12,55.40,0.026093,0.055899,0.019170,0.018299,0.012275,0.013377,0.005627
41383.00,56.72,37.21,110.59,69.95,43.99,36.63,55.09,-0.016217,-0.013259,-0.015665,-0.014789,-0.013013,-0.004349,-0.005954
41382.00,57.65,37.71,112.35,71.00,44.57,36.79,55.42,0.004268,0.000531,0.006811,0.000423,0.000449,0.014057,0.012978
41381.00,57.41,37.69,111.59,70.97,44.55,36.28,54.71,-0.036341,-0.050391,-0.017780,-0.031655,-0.036340,-0.035106,-0.029276
41380.00,59.58,39.69,113.61,73.29,46.23,37.60,56.36,0.025476,0.026642,0.031224,0.019474,0.031229,0.013204,0.021385
41379.00,58.10,38.66,110.17,71.89,44.83,37.11,55.18,-0.063965,-0.053842,-0.071158,-0.049828,-0.081541,-0.050895,-0.060286
41376.00,62.06,40.86,118.61,75.66,48.81,39.10,58.72,-0.032200,-0.007530,-0.039751,-0.019186,-0.021059,-0.019559,-0.021333
